,x,y
29275,35,23
29276,25,23
29277,90,57
29278,97,14
29279,66,5
29280,80,6
29281,84,9
29282,36,14
29283,93,82
29284,19,43
29285,13,4
29286,12,71
29287,98,99
29288,4,81
29289,75,32
29290,65,54
29291,66,58
29292,35,81
29293,7,12
29294,32,22
29295,79,2
29296,65,64
29297,89,35
29298,42,9
29299,40,62
29300,72,50
29301,26,71
29302,66,90
29303,49,65
29304,65,51
29305,68,22
29306,89,56
29307,29,18
29308,30,33
29309,45,20
29310,45,69
29311,78,35
29312,65,66
29313,77,43
29314,19,21
29315,36,7
29316,77,22
29317,48,92
29318,92,35
29319,29,1
29320,7,80
29321,15,11
29322,38,41
29323,6,35
29324,20,32
29325,3,15
29326,24,36
29327,41,42
29328,69,66
29329,15,87
29330,87,46
29331,61,13
29332,21,49
29333,24,35
29334,62,16
29335,31,52
29336,32,20
29337,94,26
29338,4,42
29339,13,16
29340,27,26
29341,66,46
29342,3,50
29343,29,46
29344,1,72
29345,11,25
29346,88,4
29347,89,12
29348,97,33
29349,33,23
29350,69,0
29351,35,92
29352,83,63
29353,15,80
29354,67,56
29355,28,24
29356,1,97
29357,60,88
29358,25,80
29359,73,48
29360,94,53
29361,14,37
29362,45,21
29363,76,69
29364,54,40
29365,26,34
29366,93,19
29367,14,40
29368,83,45
29369,17,56
29370,5,14
29371,93,46
29372,52,90
29373,68,37
29374,71,53
29375,65,16
29376,55,93
29377,9,7
29378,72,42
29379,43,87
29380,1,36
29381,67,85
29382,85,20
29383,67,13
29384,72,20
29385,35,46
29386,1,17
29387,65,25
29388,47,18
29389,37,78
29390,29,22
29391,78,36
29392,5,35
29393,68,40
29394,37,1
29395,22,40
29396,79,29
29397,11,6
29398,94,34
29399,52,63
29400,83,58
29401,18,76
29402,84,42
29403,60,65
29404,73,23
29405,78,15
29406,15,5
29407,92,89
29408,64,57
29409,46,4
29410,28,59
29411,13,39
29412,74,87
29413,71,55
29414,18,25
29415,81,88
29416,85,91
29417,2,28
29418,94,86
29419,55,0
29420,86,77
29421,6,99
29422,77,42
29423,45,23
29424,37,47
29425,74,76
29426,76,84
29427,48,3
29428,69,15
29429,10,45
29430,53,42
29431,86,79
29432,78,90
29433,86,89
29434,91,11
29435,23,31
29436,66,69
29437,73,50
29438,21,34
29439,23,37
29440,77,31
29441,12,70
29442,84,90
29443,40,14
29444,1,41
29445,77,91
29446,49,35
29447,90,25
29448,83,94
29449,30,39
29450,2,95
29451,23,27
29452,53,11
29453,87,65
29454,80,28
29455,44,9
29456,74,18
29457,8,0
29458,70,32
29459,76,98
29460,57,34
29461,94,93
29462,51,50
29463,81,92
29464,25,52
29465,13,81
29466,67,50
29467,95,35
29468,76,14
29469,69,85
29470,38,69
29471,9,24
29472,93,5
29473,79,77
29474,33,74
29475,48,32
29476,7,91
29477,7,74
29478,61,73
29479,72,92
29480,1,47
29481,36,33
29482,73,25
29483,83,88
29484,35,70
29485,81,77
29486,94,13
29487,52,85
29488,72,80
29489,82,33
29490,16,28
29491,21,96
29492,43,67
29493,38,59
29494,48,10
29495,15,67
29496,60,37
29497,32,87
29498,24,56
29499,23,5
29500,90,44
29501,91,63
29502,13,87
29503,68,13
29504,73,17
29505,29,84
29506,36,14
29507,75,34
29508,55,57
29509,46,38
29510,52,56
29511,85,65
29512,17,47
29513,23,15
29514,93,76
29515,53,15
29516,94,83
29517,99,30
29518,70,30
29519,56,31
29520,19,37
29521,25,7
29522,83,82
29523,38,20
29524,85,41
29525,70,85
29526,3,42
29527,36,10
29528,97,42
29529,1,43
29530,12,19
29531,16,50
29532,34,66
29533,23,70
29534,48,74
29535,41,22
29536,77,48
29537,32,66
29538,79,68
29539,76,90
29540,16,85
29541,97,6
29542,8,61
29543,43,11
29544,88,30
29545,82,77
29546,95,49
29547,67,13
29548,50,74
29549,0,82
29550,25,35
29551,16,79
29552,4,78
29553,79,41
29554,34,42
29555,56,90
29556,6,17
29557,48,40
29558,70,31
29559,63,49
29560,48,66
29561,48,46
29562,81,49
29563,23,48
29564,53,21
29565,51,20
29566,17,29
29567,68,1
29568,20,29
29569,98,62
29570,97,76
29571,66,70
29572,47,78
29573,63,2
29574,30,67
29575,23,61
29576,85,93
29577,92,29
29578,87,78
29579,84,73
29580,45,7
29581,76,26
29582,46,63
29583,49,12
29584,35,24
29585,59,95
29586,89,77
29587,60,79
29588,89,1
29589,84,83
29590,16,36
29591,84,68
29592,68,47
29593,15,50
29594,1,83
29595,8,18
29596,78,92
29597,93,75
29598,22,36
29599,96,19
29600,30,71
29601,22,40
29602,63,37
29603,71,49
29604,26,46
29605,40,56
29606,16,90
29607,75,87
29608,3,62
29609,21,28
29610,14,1
29611,16,44
29612,49,94
29613,58,15
29614,87,30
29615,50,72
29616,14,8
29617,17,63
29618,54,13
29619,68,47
29620,10,27
29621,17,20
29622,90,58
29623,86,47
29624,14,48
29625,37,68
29626,53,59
29627,43,21
29628,46,76
29629,70,80
29630,37,46
29631,59,33
29632,6,19
29633,2,61
29634,88,80
29635,42,71
29636,2,48
29637,88,36
29638,75,65
29639,67,42
29640,9,19
29641,71,80
29642,23,56
29643,80,30
29644,77,72
29645,40,26
29646,1,20
29647,99,86
29648,70,26
29649,57,56
29650,66,55
29651,2,71
29652,28,80
29653,2,96
29654,74,59
29655,69,74
29656,95,79
29657,58,50
29658,10,22
29659,9,8
29660,35,50
29661,37,43
29662,42,69
29663,24,95
29664,92,80
29665,96,47
29666,69,2
29667,30,61
29668,81,84
29669,9,86
29670,67,81
29671,3,5
29672,66,92
29673,62,42
29674,8,76
29675,66,2
29676,78,37
29677,81,96
29678,20,52
29679,45,37
29680,97,95
29681,21,76
29682,18,63
29683,41,10
29684,68,11
29685,83,42
29686,88,4
29687,4,63
29688,19,16
29689,76,63
29690,68,26
29691,54,19
29692,12,85
29693,15,8
29694,92,4
29695,98,38
29696,86,45
29697,23,10
29698,14,46
29699,18,56
29700,32,42
29701,73,86
29702,2,93
29703,39,61
29704,81,63
29705,34,33
29706,67,85
29707,16,76
29708,7,40
29709,1,76
29710,57,7
29711,90,19
29712,47,76
29713,66,17
29714,93,97
29715,54,90
29716,57,31
29717,69,44
29718,23,80
29719,82,23
29720,57,56
29721,87,72
29722,29,88
29723,32,30
29724,35,52
29725,38,5
29726,58,82
29727,43,40
29728,91,55
29729,54,90
29730,19,84
29731,43,76
29732,17,58
29733,89,16
29734,51,54
29735,77,74
29736,0,73
29737,7,68
29738,56,28
29739,15,28
29740,67,77
29741,96,12
29742,88,76
29743,53,15
29744,66,8
29745,18,92
29746,78,39
29747,28,43
29748,23,81
29749,55,31
29750,28,51
29751,40,44
29752,61,25
29753,94,44
29754,16,75
29755,52,37
29756,69,30
29757,89,36
29758,78,34
29759,1,66
29760,90,44
29761,5,74
29762,22,23
29763,25,94
29764,55,84
29765,10,78
29766,21,76
29767,20,36
29768,17,20
29769,34,86
29770,93,84
29771,61,25
29772,0,64
29773,18,24
29774,56,18
29775,45,37
29776,49,27
29777,19,44
29778,63,84
29779,92,13
29780,26,14
29781,3,79
29782,14,22
29783,1,78
29784,36,32
29785,23,87
29786,23,50
29787,1,91
29788,5,26
29789,40,56
29790,82,22
29791,1,31
29792,55,45
29793,17,0
29794,79,35
29795,7,23
29796,28,49
29797,64,47
29798,13,60
29799,98,77
29800,98,88
29801,3,18
29802,17,55
29803,26,77
29804,66,57
29805,87,52
29806,58,79
29807,67,87
29808,56,51
29809,35,87
29810,85,67
29811,45,38
29812,0,46
29813,75,68
29814,64,74
29815,65,47
29816,22,82
29817,20,8
29818,41,20
29819,10,6
29820,45,26
29821,70,3
29822,20,30
29823,53,23
29824,40,64
29825,61,62
29826,90,76
29827,3,13
29828,52,63
29829,3,80
29830,23,42
29831,28,43
29832,13,29
29833,41,54
29834,68,31
29835,65,53
29836,76,84
29837,61,5
29838,49,25
29839,92,63
29840,42,21
29841,37,1
29842,73,47
29843,50,36
29844,28,10
29845,53,81
29846,15,25
29847,57,61
29848,99,37
29849,35,59
29850,46,61
29851,54,21
29852,88,25
29853,97,43
29854,85,26
29855,8,96
29856,29,73
29857,47,97
29858,70,99
29859,47,76
29860,14,81
29861,16,65
29862,16,86
29863,14,32
29864,84,65
29865,59,78
29866,29,34
29867,80,99
29868,36,53
29869,2,28
29870,9,30
29871,25,63
29872,60,2
29873,36,49
29874,6,74
29875,75,69
29876,13,46
29877,85,60
29878,86,97
29879,16,74
29880,78,39
29881,50,83
29882,78,40
29883,26,12
29884,6,23
29885,64,8
29886,71,5
29887,69,32
29888,33,91
29889,63,22
29890,19,71
29891,60,44
29892,32,58
29893,40,19
29894,62,61
29895,14,56
29896,33,75
29897,34,18
29898,10,79
29899,79,18
29900,38,47
29901,99,54
29902,69,14
29903,96,99
29904,31,29
29905,39,59
29906,94,32
29907,62,89
29908,79,22
29909,33,12
29910,2,72
29911,3,5
29912,81,47
29913,42,23
29914,6,40
29915,18,29
29916,96,3
29917,4,95
29918,49,64
29919,30,93
29920,22,40
29921,97,27
29922,20,37
29923,53,12
29924,65,63
29925,56,30
29926,41,41
29927,59,55
29928,54,43
29929,52,22
29930,3,78
29931,13,5
29932,24,46
29933,19,29
29934,30,95
29935,55,15
29936,79,8
29937,17,20
29938,24,24
29939,93,25
29940,43,66
29941,72,76
29942,12,42
29943,83,68
29944,14,78
29945,51,79
29946,42,97
29947,89,14
29948,19,87
29949,25,6
29950,8,35
29951,14,97
29952,90,6
29953,57,82
29954,24,79
29955,37,90
29956,78,24
29957,92,73
29958,3,46
29959,59,96
29960,47,7
29961,92,91
29962,7,7
29963,76,38
29964,13,14
29965,50,43
29966,64,89
29967,50,77
29968,72,83
29969,97,43
29970,75,17
29971,14,4
29972,23,98
29973,39,32
29974,26,60
29975,73,52
29976,7,86
29977,66,43
29978,97,42
29979,46,28
29980,71,11
29981,44,98
29982,61,31
29983,17,91
29984,18,40
29985,77,26
29986,64,60
29987,65,3
29988,46,20
29989,19,82
29990,34,87
29991,2,86
29992,71,2
29993,76,62
29994,54,1
29995,73,47
29996,78,57
29997,24,89
29998,69,8
29999,0,24
30000,96,93
30001,25,14
30002,21,27
30003,28,15
30004,0,95
30005,91,77
30006,73,74
30007,28,55
30008,2,81
30009,88,99
30010,54,51
30011,36,86
30012,16,76
30013,15,45
30014,50,96
30015,71,34
30016,28,69
30017,47,20
30018,67,64
30019,46,71
30020,96,64
30021,42,48
30022,29,40
30023,45,52
30024,59,21
30025,30,86
30026,48,95
30027,34,64
30028,46,16
30029,61,49
30030,65,85
30031,98,12
30032,87,89
30033,95,70
30034,73,90
30035,17,20
30036,27,49
30037,44,9
30038,81,9
30039,34,79
30040,80,37
30041,8,78
30042,82,32
30043,32,46
30044,6,30
30045,97,80
30046,60,38
30047,37,96
30048,88,85
30049,52,7
30050,6,37
30051,54,76
30052,51,70
30053,87,42
30054,34,58
30055,56,43
30056,94,0
30057,3,16
30058,23,79
30059,90,39
30060,56,50
30061,92,4
30062,9,56
30063,96,3
30064,32,10
30065,62,28
30066,84,87
30067,46,97
30068,23,50
30069,53,29
30070,79,89
30071,74,82
30072,34,65
30073,29,21
30074,28,27
30075,67,88
30076,4,57
30077,41,80
30078,11,68
30079,24,48
30080,3,76
30081,4,78
30082,92,88
30083,4,96
30084,5,36
30085,70,95
30086,38,76
30087,94,8
30088,54,99
30089,0,46
30090,52,39
30091,24,67
30092,23,69
30093,72,6
30094,66,77
30095,41,53
30096,15,90
30097,26,42
30098,72,36
30099,55,96
30100,41,18
30101,37,11
30102,7,36
30103,54,33
30104,96,96
30105,5,94
30106,65,80
30107,46,58
30108,91,5
30109,48,21
30110,22,92
30111,99,42
30112,95,41
30113,21,73
30114,83,26
30115,10,11
30116,41,87
30117,34,63
30118,93,26
30119,24,6
30120,47,85
30121,85,83
30122,90,83
30123,24,0
30124,37,11
30125,17,88
30126,7,67
30127,12,20
30128,11,74
30129,10,49
30130,85,91
30131,17,61
30132,88,45
30133,62,79
30134,79,5
30135,14,14
30136,85,42
30137,7,4
30138,84,80
30139,85,3
30140,63,88
30141,83,12
30142,47,53
30143,38,18
30144,71,55
30145,36,49
30146,37,28
30147,54,12
30148,78,66
30149,68,4
30150,59,56
30151,11,18
30152,80,73
30153,33,14
30154,20,62
30155,28,81
30156,53,31
30157,17,68
30158,54,84
30159,36,70
30160,93,94
30161,85,78
30162,71,98
30163,57,9
30164,71,94
30165,68,36
30166,58,14
30167,42,30
30168,57,56
30169,52,42
30170,1,30
30171,81,81
30172,60,38
30173,55,92
30174,99,68
30175,81,77
30176,55,79
30177,46,85
30178,97,81
30179,40,56
30180,10,63
30181,24,92
30182,27,65
30183,81,45
30184,64,31
30185,8,12
30186,6,75
30187,25,1
30188,75,4
30189,41,69
30190,16,85
30191,93,30
30192,55,37
30193,88,24
30194,28,77
30195,26,31
30196,26,1
30197,29,96
30198,96,62
30199,83,22
30200,11,1
30201,46,90
30202,16,34
30203,16,24
30204,94,47
30205,66,25
30206,23,6
30207,44,38
30208,41,40
30209,72,92
30210,43,46
30211,9,88
30212,97,25
30213,33,41
30214,73,47
30215,13,45
30216,57,82
30217,50,63
30218,66,56
30219,31,91
30220,39,75
30221,95,27
30222,95,31
30223,7,63
30224,5,14
30225,32,38
30226,45,35
30227,34,14
30228,38,26
30229,37,94
30230,45,67
30231,81,75
30232,24,84
30233,92,49
30234,3,10
30235,65,91
30236,67,73
30237,54,70
30238,96,28
30239,85,65
30240,30,69
30241,1,31
30242,10,73
30243,97,2
30244,48,59
30245,17,95
30246,2,96
30247,84,55
30248,15,62
30249,79,2
30250,63,79
30251,23,72
30252,35,11
30253,52,0
30254,89,59
30255,28,84
30256,23,60
30257,11,72
30258,99,0
30259,26,5
30260,21,43
30261,76,11
30262,97,64
30263,61,61
30264,81,87
30265,28,38
30266,35,22
30267,90,30
30268,92,32
30269,63,22
30270,32,94
30271,43,84
30272,42,58
30273,84,26
30274,53,62
30275,11,68
30276,73,76
30277,89,79
30278,61,46
30279,68,37
30280,15,93
30281,49,12
30282,56,73
30283,36,11
30284,91,26
30285,9,41
30286,32,37
30287,81,50
30288,52,5
30289,94,26
30290,63,29
30291,30,93
30292,48,66
30293,96,61
30294,20,55
30295,7,86
30296,70,90
30297,98,56
30298,51,31
30299,94,36
30300,76,85
30301,22,89
30302,85,50
30303,7,37
30304,7,92
30305,36,81
30306,7,19
30307,58,62
30308,52,17
30309,48,14
30310,57,44
30311,4,36
30312,43,47
30313,68,20
30314,31,61
30315,38,71
30316,52,1
30317,20,24
30318,27,29
30319,62,1
30320,47,51
30321,97,33
30322,8,9
30323,12,9
30324,81,87
30325,69,20
30326,30,37
30327,29,31
30328,37,86
30329,3,0
30330,83,75
30331,85,56
30332,63,93
30333,87,87
30334,85,44
30335,45,77
30336,97,7
30337,74,41
30338,13,83
30339,23,40
30340,54,9
30341,97,55
30342,45,72
30343,82,9
30344,56,71
30345,1,17
30346,48,57
30347,38,0
30348,21,50
30349,26,94
30350,64,30
30351,12,65
30352,24,93
30353,90,74
30354,29,92
30355,50,75
30356,92,82
30357,77,65
30358,7,30
30359,33,13
30360,4,59
30361,66,76
30362,8,82
30363,99,81
30364,80,9
30365,16,62
30366,79,3
30367,16,72
30368,71,72
30369,5,21
30370,58,34
30371,22,83
30372,52,48
30373,71,16
30374,70,21
30375,48,11
30376,8,24
30377,99,75
30378,72,40
30379,18,57
30380,35,46
30381,46,62
30382,73,99
30383,59,87
30384,32,26
30385,9,43
30386,46,68
30387,30,96
30388,3,8
30389,20,48
30390,89,69
30391,50,36
30392,47,24
30393,78,65
30394,60,69
30395,54,26
30396,46,60
30397,28,15
30398,75,66
30399,72,98
30400,40,53
30401,60,9
30402,56,30
30403,24,28
30404,33,26
30405,46,60
30406,71,89
30407,90,71
30408,29,9
30409,58,6
30410,74,69
30411,24,57
30412,53,11
30413,93,63
30414,35,71
30415,59,27
30416,62,7
30417,82,0
30418,66,31
30419,42,72
30420,83,23
30421,6,39
30422,14,98
30423,91,84
30424,42,65
30425,55,60
30426,73,93
30427,37,21
30428,48,21
30429,63,8
30430,15,80
30431,93,11
30432,65,20
30433,85,52
30434,30,99
30435,35,44
30436,62,94
30437,88,48
30438,46,37
30439,67,77
30440,81,2
30441,94,65
30442,28,18
30443,1,75
30444,96,87
30445,88,95
30446,11,57
30447,20,47
30448,5,34
30449,3,7
30450,89,87
30451,41,25
30452,63,3
30453,32,4
30454,78,6
30455,94,44
30456,51,15
30457,43,73
30458,49,99
30459,18,11
30460,64,16
30461,11,83
30462,24,37
30463,26,50
30464,35,90
30465,48,33
30466,83,77
30467,74,76
30468,69,54
30469,63,22
30470,36,96
30471,51,56
30472,23,5
30473,61,71
30474,66,32
30475,79,83
30476,25,53
30477,21,65
30478,94,80
30479,51,82
30480,44,92
30481,36,31
30482,6,33
30483,89,86
30484,20,11
30485,84,2
30486,36,72
30487,71,15
30488,48,18
30489,27,27
30490,0,44
30491,6,58
30492,43,14
30493,60,63
30494,25,56
30495,33,34
30496,50,75
30497,94,98
30498,35,25
30499,86,39
30500,27,54
30501,81,88
30502,48,30
30503,97,29
30504,41,89
30505,64,42
30506,9,34
30507,36,63
30508,16,64
30509,53,93
30510,58,96
30511,69,58
30512,74,4
30513,99,45
30514,66,11
30515,0,98
30516,71,68
30517,55,0
30518,65,26
30519,71,16
30520,78,67
30521,70,14
30522,20,53
30523,83,63
30524,60,20
30525,63,59
30526,84,13
30527,60,40
30528,84,66
30529,31,68
30530,66,79
30531,37,12
30532,94,22
30533,44,29
30534,78,44
30535,94,91
30536,90,15
30537,57,1
30538,81,79
30539,55,14
30540,68,77
30541,8,15
30542,94,64
30543,35,98
30544,47,23
30545,26,30
30546,41,5
30547,62,50
30548,52,69
30549,58,62
30550,12,52
30551,10,90
30552,93,64
30553,42,34
30554,33,5
30555,13,45
30556,6,55
30557,30,57
30558,46,50
30559,67,96
30560,62,6
30561,27,52
30562,79,16
30563,54,53
30564,30,42
30565,9,81
30566,46,90
30567,42,48
30568,6,86
30569,48,33
30570,60,36
30571,31,24
30572,56,12
30573,6,43
30574,28,18
30575,73,70
30576,23,30
30577,66,15
30578,33,58
30579,47,26
30580,11,12
30581,51,43
30582,91,97
30583,61,40
30584,16,52
30585,86,17
30586,29,87
30587,17,14
30588,72,95
30589,18,64
30590,51,30
30591,97,84
30592,48,29
30593,49,8
30594,85,69
30595,27,6
30596,44,33
30597,42,14
30598,89,86
30599,52,87
30600,4,48
30601,17,21
30602,19,1
30603,82,84
30604,52,68
30605,26,83
30606,55,99
30607,15,52
30608,78,50
30609,8,93
30610,95,28
30611,91,99
30612,61,36
30613,79,91
30614,42,18
30615,49,73
30616,52,65
30617,15,91
30618,92,86
30619,33,12
30620,30,97
30621,5,83
30622,76,45
30623,65,47
30624,41,73
30625,33,1
30626,37,51
30627,69,8
30628,31,42
30629,1,17
30630,27,28
30631,23,35
30632,20,29
30633,96,60
30634,74,35
30635,33,54
30636,83,8
30637,58,68
30638,12,82
30639,8,2
30640,7,95
30641,15,80
30642,19,44
30643,36,22
30644,83,9
30645,33,47
30646,31,22
30647,19,49
30648,99,44
30649,14,10
30650,23,89
30651,14,57
30652,10,26
30653,24,48
30654,80,95
30655,62,23
30656,18,25
30657,81,86
30658,77,1
30659,59,85
30660,77,95
30661,64,95
30662,18,84
30663,7,21
30664,43,4
30665,88,46
30666,39,51
30667,21,3
30668,39,33
30669,73,49
30670,88,95
30671,31,1
30672,27,27
30673,19,35
30674,19,8
30675,38,23
30676,95,93
30677,76,8
30678,78,43
30679,66,66
30680,85,18
30681,62,61
30682,66,28
30683,8,64
30684,79,43
30685,98,19
30686,55,69
30687,37,85
30688,53,42
30689,16,29
30690,30,92
30691,92,36
30692,16,21
30693,7,91
30694,85,43
30695,84,38
30696,15,11
30697,35,67
30698,36,92
30699,30,56
30700,33,36
30701,16,59
30702,49,62
30703,1,90
30704,5,8
30705,33,39
30706,76,45
30707,72,77
30708,68,14
30709,3,43
30710,32,63
30711,54,40
30712,65,20
30713,87,48
30714,64,2
30715,59,72
30716,67,37
30717,59,37
30718,88,23
30719,21,58
30720,98,85
30721,98,13
30722,29,98
30723,2,4
30724,68,25
30725,46,47
30726,91,54
30727,19,85
30728,47,6
30729,7,89
30730,2,78
30731,38,63
30732,66,78
30733,80,75
30734,90,58
30735,2,37
30736,30,56
30737,77,11
30738,77,88
30739,12,9
30740,69,55
30741,97,69
30742,52,10
30743,44,16
30744,38,58
30745,59,17
30746,60,85
30747,23,17
30748,95,81
30749,55,49
30750,91,75
30751,13,65
30752,93,73
30753,47,48
30754,38,81
30755,66,41
30756,45,21
30757,60,51
30758,29,78
30759,59,53
30760,69,1
30761,13,31
30762,59,16
30763,90,12
30764,44,42
30765,55,33
30766,37,79
30767,37,98
30768,80,74
30769,76,42
30770,95,0
30771,29,10
30772,89,50
30773,41,88
30774,92,91
30775,82,97
30776,1,2
30777,52,37
30778,25,8
30779,22,61
30780,50,19
30781,90,81
30782,95,5
30783,18,95
30784,87,0
30785,56,0
30786,41,62
30787,64,71
30788,56,20
30789,34,34
30790,99,69
30791,73,96
30792,40,80
30793,45,25
30794,83,68
30795,24,64
30796,2,2
30797,12,25
30798,58,8
30799,30,74
30800,71,25
30801,7,79
30802,32,48
30803,97,23
30804,23,78
30805,85,77
30806,37,48
30807,75,20
30808,96,11
30809,82,0
30810,94,34
30811,81,75
30812,13,29
30813,5,1
30814,90,11
30815,99,55
30816,87,71
30817,56,80
30818,35,96
30819,60,1
30820,85,85
30821,48,27
30822,9,47
30823,53,75
30824,6,55
30825,68,19
30826,60,30
30827,90,82
30828,41,90
30829,24,95
30830,60,28
30831,70,85
30832,21,98
30833,36,15
30834,62,11
30835,45,68
30836,55,72
30837,98,74
30838,18,11
30839,33,26
30840,17,85
30841,21,72
30842,87,35
30843,53,16
30844,79,70
30845,75,37
30846,74,58
30847,81,69
30848,25,94
30849,5,53
30850,93,73
30851,86,86
30852,3,33
30853,22,85
30854,40,21
30855,72,36
30856,44,73
30857,69,96
30858,25,65
30859,61,66
30860,26,87
30861,16,24
30862,72,25
30863,21,24
30864,57,4
30865,15,68
30866,86,34
30867,97,98
30868,55,40
30869,66,80
30870,5,7
30871,30,84
30872,50,18
30873,32,92
30874,21,65
30875,68,40
30876,95,42
30877,95,85
30878,29,7
30879,87,29
30880,84,1
30881,81,70
30882,7,14
30883,23,98
30884,73,56
30885,2,60
30886,73,20
30887,70,2
30888,28,8
30889,9,49
30890,89,32
30891,20,51
30892,66,69
30893,70,66
30894,31,5
30895,33,34
30896,64,50
30897,91,19
30898,87,34
30899,9,97
30900,89,81
30901,26,95
30902,70,27
30903,27,49
30904,6,33
30905,61,17
30906,45,92
30907,68,96
30908,20,5
30909,37,87
30910,88,59
30911,26,53
30912,20,30
30913,65,77
30914,22,9
30915,8,58
30916,58,40
30917,5,33
30918,49,11
30919,74,55
30920,11,24
30921,74,48
30922,96,86
30923,40,82
30924,53,8
30925,68,32
30926,13,42
30927,51,28
30928,1,38
30929,70,51
30930,88,98
30931,27,73
30932,36,79
30933,89,57
30934,96,94
30935,24,90
30936,8,4
30937,80,22
30938,2,62
30939,43,40
30940,28,29
30941,38,87
30942,60,32
30943,50,1
30944,7,45
30945,71,27
30946,21,65
30947,39,78
30948,76,14
30949,93,48
30950,67,3
30951,21,91
30952,31,29
30953,39,91
30954,59,23
30955,37,54
30956,61,67
30957,50,1
30958,54,41
30959,60,49
30960,75,12
30961,41,19
30962,66,10
30963,92,62
30964,28,1
30965,3,36
30966,85,76
30967,94,36
30968,19,8
30969,26,61
30970,85,67
30971,38,54
30972,85,71
30973,83,20
30974,73,61
30975,21,45
30976,54,58
30977,56,34
30978,71,26
30979,3,62
30980,0,88
30981,67,28
30982,91,95
30983,88,8
30984,0,50
30985,10,82
30986,1,4
30987,75,25
30988,98,78
30989,58,1
30990,15,19
30991,40,16
30992,99,3
30993,27,1
30994,85,23
30995,2,55
30996,1,85
30997,3,10
30998,72,75
30999,96,58
31000,66,53
31001,74,9
31002,49,18
31003,53,5
31004,88,8
31005,79,95
31006,43,36
31007,13,58
31008,25,69
31009,98,64
31010,46,45
31011,28,33
31012,82,17
31013,90,42
31014,99,23
31015,63,36
31016,25,29
31017,79,9
31018,94,50
31019,26,52
31020,89,94
31021,38,47
31022,51,34
31023,30,78
31024,32,8
31025,87,98
31026,48,30
31027,63,74
31028,69,4
31029,33,4
31030,23,6
31031,41,63
31032,73,58
31033,81,37
31034,62,73
31035,32,56
31036,12,56
31037,33,8
31038,47,93
31039,12,87
31040,59,52
31041,62,23
31042,41,91
31043,28,96
31044,77,8
31045,20,77
31046,9,80
31047,59,94
31048,71,8
31049,92,21
31050,88,27
31051,6,59
31052,9,97
31053,80,4
31054,22,76
31055,62,76
31056,77,61
31057,90,33
31058,97,36
31059,96,42
31060,3,92
31061,44,83
31062,36,72
31063,70,29
31064,21,36
31065,21,82
31066,81,77
31067,84,93
31068,34,25
31069,7,42
31070,2,0
31071,93,16
31072,81,60
31073,96,21
31074,65,12
31075,81,39
31076,84,47
31077,79,4
31078,3,37
31079,2,30
31080,60,85
31081,30,24
31082,13,76
31083,8,22
31084,62,35
31085,37,45
31086,85,16
31087,42,43
31088,88,68
31089,3,84
31090,74,97
31091,56,18
31092,81,76
